,label,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19
1446,35,0.347906,0.037018713,2778.54437868927,2000.798848334458,4590.451408835019,0.21915740494388544,-377.62234,72.26464,9.30576,22.802097,-5.9765887,-10.128574,-14.559834,-7.700433,-12.306007,-9.606469,-13.8685,-12.262117,-7.1248746,-4.5127225,-8.706783,-5.704885,-5.886161,-1.2680446,-10.48138,-4.224911
1447,35,0.34198096,0.040568452,2644.8279723519177,1978.017439287786,4438.435661386779,0.20106189834075078,-391.9042,80.407326,9.353614,25.15387,-3.28773,-10.344999,-17.101896,-6.209634,-12.737238,-12.671247,-11.41523,-10.090425,-9.937134,-2.5068321,-8.301038,-6.557245,-4.6466026,-0.15172294,-10.341044,-3.5048149
1448,35,0.36078027,0.040079024,2711.645109041335,1938.1637032823737,4450.293923014827,0.21280124534394348,-377.27722,78.27039,5.4152694,18.960127,-8.239388,-9.978644,-15.497262,-8.565344,-11.428241,-11.350096,-12.41901,-10.136574,-9.854136,-1.1058366,-8.932131,-6.6674614,-3.7931883,-1.8057568,-9.319621,-3.1162434
1449,35,0.34595934,0.036316413,2612.837231425761,1997.098007892609,4394.548426766883,0.1982021272736068,-391.23862,80.53574,6.0306506,23.754911,-6.357985,-9.762733,-14.351067,-6.932525,-11.810432,-10.39273,-12.036795,-12.707796,-9.260977,-3.0347466,-10.20128,-7.4944777,-6.0747275,-2.0822225,-8.936369,-3.8392391
1450,36,0.32368937,0.0366012,2503.823648505111,2234.3507464944237,4565.73489162575,0.14358019754982584,-330.94843,84.007355,10.282856,21.831875,-7.231087,4.310064,-29.732862,8.348685,-14.825601,5.177999,-7.2734675,-2.8508308,-2.6665974,0.44812503,-3.514018,-2.039807,-2.4336739,-1.5488524,-7.2853174,0.2892952
1451,36,0.33323324,0.026357131,2440.35301321094,2247.6816064257587,4509.639397494195,0.13108102898848684,-379.48602,87.1883,6.5330987,29.097317,-2.4908423,0.8303893,-11.089654,2.576799,-20.814053,7.1994696,-7.4123507,0.13484138,-5.320847,0.45235166,-0.4959663,-2.6173482,-2.3381472,3.336011,-4.947218,1.450846
1452,36,0.356198,0.031023016,2642.642077040375,2347.6490594370853,4969.582449614817,0.14436458434113777,-372.70914,74.17597,8.932643,29.614155,-10.046106,3.6864886,-9.261171,2.152744,-17.066511,5.6527944,-3.7540271,1.2419463,-3.8445191,0.078310914,-0.4192395,-1.3690994,-2.793727,1.3513277,-3.726315,1.9400121
1453,36,0.33788428,0.03793152,2514.7628610040447,2260.5876892444257,4801.325133710454,0.13529812366969815,-352.93777,72.65892,1.8871263,29.273819,-15.245779,-2.1189547,-8.50582,-1.1303475,-16.635563,1.1030778,-2.7000408,3.617073,-7.4521484,-4.172031,1.9909306,-2.8934124,-3.8281431,2.0635264,-4.699632,2.0669258
1454,36,0.36716524,0.027007814,2851.5134283575926,2408.9600433255832,5275.87643083035,0.15982065112229102,-375.14258,67.33959,8.879832,29.82677,-11.502327,7.573751,-8.048084,2.8031955,-11.797605,7.04033,-2.9369166,2.2410138,-2.2201023,-0.29469967,0.13081501,-1.4202275,-2.1960304,2.4202602,-5.4937096,3.057587
1455,36,0.31379047,0.042396594,2410.3131297887658,2180.1820329713673,4399.3942307983025,0.1361921091935952,-326.4347,81.16038,15.615108,23.150257,-16.264277,-0.076143414,-21.540113,-1.2195395,-15.27391,7.2711086,-7.4147573,-7.4626966,-0.20805585,-3.0580177,-2.200907,-2.8961225,-2.4001896,-0.7200454,-8.10027,1.2685151
1456,36,0.360441,0.029083913,2883.48045548819,2393.3550314940144,5213.760139772397,0.16629604658475233,-370.93848,66.26165,5.982831,24.03831,-7.4106483,6.3789296,-10.143655,3.4915657,-13.954595,4.1313643,-4.6159153,0.43851057,-3.127995,-1.6758794,1.2115781,-2.8665345,-1.1949847,1.4763588,-5.9213905,2.0421126
1457,36,0.31808448,0.03609611,2616.6251446012634,2238.831468382978,4755.292078732706,0.15603042460816563,-331.70004,73.816666,14.419308,24.260592,-9.458598,3.9014285,-30.862759,3.0421758,-10.339244,2.91406,-8.085137,-2.9426565,-3.165072,0.7595005,-3.1384811,-1.8708949,-1.7684174,-0.889145,-7.5187726,0.8803201
1458,36,0.3231798,0.03266543,2593.688271675664,2265.0331786658912,4704.188221084075,0.15286415501644737,-344.49387,78.277214,7.6882443,23.36433,-2.8597784,0.888057,-27.3072,5.664383,-12.458534,4.987155,-10.554584,-1.730296,-3.227913,0.03840833,-3.858285,-0.30879602,-3.8391004,0.045931056,-7.487377,1.7641084
1459,36,0.33675817,0.035765238,2619.822944507583,2301.094456290578,4812.42923323215,0.15260244080156735,-341.8712,79.180504,9.265373,24.321978,-4.8287773,3.2244396,-29.299889,6.3180804,-15.038889,5.1815143,-9.82509,-1.510035,-3.6903057,0.64202106,-2.3650265,-1.2187461,-3.9627318,0.824119,-7.756429,1.5928981
1460,36,0.32544315,0.03699906,2604.150374732319,2245.290008975263,4699.071585357005,0.15442744866244196,-333.66104,78.61184,10.971335,21.966072,-8.418947,3.3393593,-28.411158,6.6080856,-14.8282,5.307478,-6.759595,-3.3736787,-3.7585185,-0.44890988,-3.822738,-0.7368472,-3.810727,-1.1189181,-6.977986,1.2694421
1461,36,0.35433465,0.032287557,3033.6391633429944,2418.8075747236576,5459.600319877129,0.17808036686097137,-369.38757,58.563557,6.092147,31.856981,-10.81451,-3.2945032,-8.759553,2.2437549,-16.294727,1.8171345,-4.8545623,2.6703732,-6.226106,-2.6651864,-0.99678546,-1.5362,-2.198961,0.95223546,-2.6610367,4.901426
1462,36,0.32111427,0.037595946,2525.0232406675673,2250.2768628090134,4641.430267239502,0.14235212485487617,-336.7753,78.54351,11.575528,21.773888,-5.7517734,4.6981688,-27.071135,6.6998262,-15.544679,4.3877735,-6.317974,-2.81501,-3.5156438,0.32883096,-2.8118246,-2.658114,-1.5242006,-1.7583809,-6.664845,0.6805507
1463,36,0.6870957,0.00062984356,4171.4699387286255,3282.290501388151,8042.6513671875,0.0283203125,-523.8621,48.9683,57.0665,13.670164,-11.242712,31.953693,-9.827724,1.7692907,0.85304254,11.075297,2.0945487,15.836742,-6.72167,2.73556,-0.44700316,-1.8697927,-1.2418985,6.74598,-6.7033467,3.7389908
1464,36,0.3598554,0.027989538,2650.0382205258447,2323.9364482772817,4932.1910090490765,0.14236573021478327,-365.54587,75.08224,8.93587,26.577429,-8.07612,8.653139,-9.06219,2.3181667,-14.401657,6.3266916,-1.8346573,1.3950007,-2.704476,-0.19787054,0.059778363,-3.4540517,-1.7338451,1.55936,-4.9486656,3.0164957
1465,36,0.34587044,0.029573288,2699.9643366026976,2315.193268795337,4993.93646901606,0.15040498621323528,-366.24356,71.36437,9.306264,28.0569,-13.413416,6.845905,-8.4966755,-1.7908864,-13.667111,5.630863,-1.5954348,0.5071466,-5.1437306,2.9127162,-0.55556154,-3.4475045,-0.37976995,4.0231543,-4.1912165,3.5503247
1466,36,0.32752287,0.023248008,2512.017991877006,2282.7652592333875,4690.925801280113,0.13286257528299147,-391.89703,81.644325,10.031481,34.204056,-0.062131047,4.687094,-8.382054,-1.6789521,-17.633734,6.5106363,-7.8616652,1.6517935,-5.798335,3.801234,-1.204877,-3.9441996,0.032656122,3.5691242,-6.653974,2.287807
1467,36,0.32172474,0.037124,2631.5447412711374,2297.638743043213,4792.662686091089,0.15273603787732198,-338.4076,77.747505,14.724054,22.382015,-8.542378,3.4993224,-26.024027,7.770381,-14.283227,3.6351988,-4.714923,-2.3759925,-3.5244107,0.21353872,-4.1169295,-0.1294242,-3.0471683,-0.93124133,-5.501825,1.3338572
1468,36,0.33787903,0.03677272,2546.055400579134,2269.4384985134734,4859.678947519592,0.13480190595975233,-350.17392,72.731544,3.638925,33.61365,-15.868743,-1.483666,-7.752054,0.08521032,-16.290815,4.0671606,-1.931804,3.499616,-5.95826,-2.2141232,1.0160491,-1.6810116,-3.062137,1.8941492,-3.5127995,3.2992923
1469,36,0.33930433,0.028482296,2493.0306977248315,2309.6320449446275,4775.546122925938,0.1259818534732972,-369.82227,75.39161,11.674173,31.63456,-7.0958333,2.6394088,-7.446262,-1.0695736,-14.332675,3.5935225,-2.4163115,0.85061353,-4.6488214,0.12499443,-0.48138556,-3.1087997,-1.495325,2.13205,-4.750755,2.6222417
1470,36,0.31704646,0.03882254,2422.9098962763987,2193.2979552437823,4569.639034684597,0.12975223883755804,-342.17032,75.193016,3.8392463,30.482096,-17.250526,-2.7942662,-8.167408,-3.5900471,-16.836649,3.315462,-4.5095124,1.5615692,-6.888429,-3.0208972,2.6167176,-4.662059,-1.8873136,3.474758,-5.7365704,2.833734
1471,37,0.42991686,0.030513803,2623.4591577099313,2429.609349712533,5072.581826791675,0.13953864980408281,-326.58243,74.93502,12.553815,43.75474,15.184987,5.2289314,-3.9670434,-19.907963,4.3073916,3.3134952,-4.733026,3.1004238,-4.437371,1.9864053,-2.7026281,5.644519,-6.3857975,1.5568595,-1.7334466,-1.1932421
1472,37,0.41224694,0.031073887,2657.388158064701,2461.983777083033,5108.0732788463865,0.14081150680872678,-315.55148,72.5842,13.671661,44.537518,18.210241,4.121844,-4.813927,-22.023903,6.8165784,3.9872544,-4.4443407,3.6973443,-4.6848927,1.2210131,-3.343236,6.5288134,-8.658741,3.0612872,-0.30916572,-1.8047528
1473,37,0.4242536,0.028957332,2734.751428251769,2487.679286522525,5270.9472939695,0.14398646871371903,-323.8326,69.472404,13.156555,44.87538,17.287455,4.451501,-3.715664,-20.26588,6.0143886,3.834405,-4.846455,4.59331,-3.4748323,2.8471584,-3.7937095,3.2858927,-9.279593,2.0709686,0.69264233,0.21532613
1474,37,0.44592297,0.030412517,2733.660746465391,2555.1662190404863,5366.655048571135,0.14239294093459753,-322.56613,73.96139,13.223636,39.416637,19.761734,6.325975,-1.7175636,-21.61802,1.3588587,3.0699162,-5.2063594,3.9828587,-3.423834,2.1003428,-3.9015229,5.4637537,-8.740036,2.4356122,0.8959188,2.4193566
1475,37,0.42141524,0.03233703,2626.7320812440516,2460.8998891574042,5083.2025959026705,0.13713976030379257,-317.01343,74.426025,13.10333,44.1795,18.119968,3.729894,-3.6253266,-20.30448,4.4834127,2.7946396,-4.737943,3.8311353,-4.076159,1.2635188,-2.8649192,5.4518704,-6.6770406,2.1508443,-1.221504,-1.9578742
1476,37,0.4319824,0.030355258,2677.2962302137425,2538.931025338691,5293.176326220249,0.13756700639754257,-326.30267,75.48693,13.889705,40.920586,19.48526,3.4250157,-2.1676342,-20.688059,4.2546372,3.7647219,-4.3573856,6.195701,-4.7629085,1.7419211,-3.053191,5.739808,-7.6841946,2.9710505,0.46227762,0.34979144
1477,37,0.41705889,0.03332103,2630.234603929737,2457.7878574236765,5103.881637526001,0.13711557299729102,-318.9315,76.66094,17.52374,42.851738,14.427482,4.000147,-3.139146,-20.969322,5.835658,3.5097294,-5.2045517,4.5769987,-5.1576595,1.4737313,-1.2175828,5.967665,-8.239536,1.1845345,-1.001443,-0.4336973
1478,37,0.4125746,0.03202405,2736.0160357480036,2484.993306887238,5293.372158369412,0.1440176476635062,-311.9179,69.930504,13.893266,44.49109,16.932632,5.3612967,-4.1246667,-21.126959,6.0729027,3.7840717,-4.9485426,3.235282,-5.6734557,1.6514496,-2.2893507,6.605316,-7.9625936,1.2234915,-1.6728859,-2.3127124
1479,37,0.43517536,0.029639047,2762.145048887261,2532.506869755292,5374.721666460066,0.14260987083978327,-327.85394,71.15828,12.431836,41.23317,16.39249,4.2290816,-3.4598684,-19.50028,6.52862,4.185595,-1.690873,3.4918292,-3.7993543,2.2594235,-2.868273,6.12582,-7.515309,0.9748921,-0.39920077,-1.1712675
1480,37,0.4028736,0.03225998,2568.085011107814,2420.626556676147,4969.457450370671,0.13193287568933823,-317.93942,78.03349,14.825268,43.601223,15.399189,6.06039,-2.5542853,-20.999538,3.9057257,2.9781692,-4.1849303,3.3103647,-4.671433,3.3205597,-3.7544062,3.4225938,-8.80167,-0.275716,-0.18234068,-0.69232535
1481,37,0.43175977,0.028950287,2760.5598150749206,2503.107219994109,5364.375895686194,0.14600025094330496,-323.8991,69.312805,14.416835,43.417793,16.664959,6.6826367,-3.1675801,-20.606756,5.419996,3.6797585,-3.8085797,4.2569976,-2.81389,1.8674003,-3.0911267,5.1189094,-8.21041,1.6523589,-0.22630507,-0.027071644
1482,37,0.42494887,0.031230908,2745.82142908148,2507.135848001373,5336.976061369243,0.14376254716524767,-318.1641,70.44423,11.830278,41.668205,16.753838,5.2926984,-1.7277787,-19.643187,5.175963,3.6997652,-2.4497986,2.8417974,-2.7958486,3.4557033,-3.886261,3.7429414,-8.665667,0.9133808,-0.56708163,-0.72532845
1483,37,0.42613453,0.028215904,2851.760586565559,2526.628509249603,5468.887763717226,0.15455027482827013,-336.2987,65.44438,14.248011,43.443825,15.688216,4.831369,-4.6114545,-18.589603,6.1068554,4.132973,-2.588445,2.6456923,-3.8108726,2.8035705,-2.487049,3.3478131,-9.019195,2.1575572,-0.72727966,-0.026770955
1484,37,0.42458087,0.037275266,2681.347980200775,2531.530019558238,5210.60599217843,0.13888143533523606,-308.82178,75.62899,17.933094,39.947598,19.486172,2.5831258,-1.3422967,-21.175827,1.8909285,3.6102855,-7.5544124,6.483372,-4.8010035,-0.2743597,-2.509757,6.4517584,-9.119797,2.8533976,-0.5842293,1.0174444
1485,37,0.42613065,0.031201513,2653.739270301388,2421.8965905271043,5072.627659847862,0.14296039782072367,-314.19946,74.264534,12.875002,43.325035,15.822028,6.4021564,-2.1118898,-21.385948,2.046494,3.9565456,-3.9852216,2.9060965,-5.955385,2.99652,-2.1006298,5.6437573,-7.5634813,0.40684864,-1.4927828,-0.2967359
1486,37,0.42108834,0.03480502,2745.7751032500537,2528.9249683131957,5267.75981324376,0.14446870313709365,-301.06647,71.54917,16.56546,43.036766,22.431595,4.3192997,-3.091164,-23.151419,2.2778535,3.4587939,-5.856148,5.36326,-6.612947,1.8683084,-3.426168,7.7497635,-9.933089,2.2630074,1.0920236,-0.18210194
1487,37,0.429955,0.029341526,2811.635265046244,2521.1497503003834,5380.950795460042,0.15338512692289086,-328.25476,68.907455,14.458498,42.494797,17.653933,4.3261857,-4.5461307,-20.848902,6.194174,5.13523,-4.419548,4.038767,-4.371605,2.8770201,-2.748469,5.722704,-8.566204,0.52305835,-0.34951016,-0.24618478
1488,37,0.42116383,0.03415322,2675.5132068266194,2529.6651911103463,5238.705822262602,0.13709932215073528,-307.96594,75.18453,16.721039,42.330803,19.0697,2.6004162,-1.8113133,-22.153404,4.542039,4.668707,-5.9591317,7.079806,-5.711989,2.1055114,-4.4544578,5.1710944,-10.003904,2.6888824,1.1387061,0.24102017
1489,37,0.42732665,0.030488815,2651.885436595937,2503.1239701267946,5157.38964730372,0.134682859060565,-332.64197,75.82232,17.241663,41.95039,16.344593,4.497153,-2.0650022,-19.516737,4.8050656,3.0455792,-1.9831437,4.0113087,-3.8689482,1.9191713,-3.0082903,6.6964793,-7.3509154,1.4884793,-0.65696335,-1.8573388
1490,37,0.42797902,0.02990382,2594.8672480716987,2465.6464005370112,5055.223598421174,0.13028435958059212,-329.51547,76.96603,15.343832,45.875473,19.369812,4.145988,-4.5723376,-19.45315,5.699919,3.3682272,-5.1656713,4.729843,-4.921573,0.6556516,-2.9129324,7.423114,-7.3404045,2.1466534,-1.0341568,-0.57790107
1491,37,0.4387733,0.027798673,2769.709045687706,2472.2131840245233,5302.317937608843,0.15025249280427633,-329.62042,68.664894,13.364314,45.953876,17.341372,5.18581,-3.6286583,-19.766928,4.3742146,5.2178283,-5.024005,3.7180738,-3.4735997,2.7931304,-1.978759,6.033347,-8.584708,2.2301638,-0.39947766,0.36016726
1492,37,0.42627013,0.03155375,2707.759115774387,2486.2554069658395,5234.518347583688,0.14372154212219426,-324.84476,72.80857,11.862343,40.30551,14.543282,4.8162603,-1.349377,-20.505339,6.0837736,4.4625072,-3.395199,3.5209045,-4.532601,3.0729291,-4.366485,4.495666,-6.843537,0.5814793,-1.0064319,-1.4687616
1493,37,0.42657685,0.029216893,2703.913619037745,2487.1045209670337,5238.826654865276,0.142129148123065,-328.70316,72.419304,12.789892,41.569077,15.5773325,5.6940603,-2.411555,-19.865072,5.202492,3.166829,-1.9531292,3.5251086,-3.8676395,1.7409803,-3.7654145,5.3137965,-7.48986,0.68015474,-0.69777656,-1.6872196
1494,37,0.7905112,0.00073781854,2267.2558647130163,3003.031082593313,5975.4638671875,0.00830078125,-545.0829,98.34484,34.849625,8.705175,-8.881264,8.886328,18.267529,10.99517,9.389708,11.40718,6.7598357,1.3450341,2.9862452,5.5962067,-4.212226,0.18788815,-3.109087,-4.5861225,3.4932208,6.831634
1495,37,0.46144348,0.03270477,2804.469528632789,2627.923021769182,5582.357910912104,0.14371266084558823,-340.3146,71.197556,15.513971,39.102196,19.433031,1.8984904,-0.016617695,-17.96709,3.0854943,4.149785,-6.6406913,3.722996,-4.0266385,2.825676,-2.2293017,4.410106,-7.4191103,2.0868075,-0.6809312,1.4439543
1496,37,0.4262555,0.02834923,2724.449796722729,2483.2075021509036,5296.109641816225,0.14253352965363777,-325.0356,71.68668,13.0566435,42.213078,15.299151,6.568122,-2.5677762,-20.939123,4.320303,3.6981413,-3.3527608,3.8550847,-3.8343208,3.6651406,-3.0476837,4.5306115,-8.305475,0.45505738,0.9878858,1.232171
1497,37,0.4314523,0.029975714,2648.354298797014,2471.966138332795,5128.22315700283,0.13767906165344426,-324.43137,74.02594,15.033935,45.378742,18.493084,4.1463184,-4.7671595,-19.732828,4.2455225,4.3562164,-5.466638,2.4481757,-4.1882534,2.0392532,-1.5974244,6.501819,-8.417946,2.3029544,-0.78078514,0.87589985
1498,37,0.4235636,0.03382472,2656.003411126917,2513.8398221517546,5149.898025937863,0.14017016525977166,-311.41937,75.82658,14.330148,41.92172,20.648745,2.1818798,-2.6883428,-21.780655,2.8363962,4.095919,-5.8269353,5.529824,-4.935983,2.1175194,-4.173837,4.9163795,-9.917,3.0813885,1.6556154,0.7151579
1499,37,0.43326703,0.028224131,2683.7934102841123,2475.423794049782,5229.076713821836,0.1402561435758514,-329.83505,72.45482,12.6074095,43.86345,14.654765,6.2275605,-2.9705312,-18.70804,4.3828545,3.7018101,-2.2590473,2.4240282,-4.7636027,3.0397599,-2.3650374,5.6941385,-7.2433567,0.016637938,-0.9274965,-0.329369
1500,37,0.43496746,0.029170949,2641.882330940874,2488.2276436192656,5234.343348641883,0.12621012117840558,-331.7602,73.285774,14.119621,45.081062,15.370732,5.8213797,-2.1917493,-18.192005,5.0700917,4.09432,-2.4852865,2.7534869,-2.8948162,4.157468,-3.2889178,4.5793653,-6.385235,2.7458677,0.7328084,0.68686163
1501,38,0.33735913,0.06896486,2273.5610702893086,2098.0115841908682,4125.116722650203,0.12532804034442724,-303.01852,88.54495,8.901273,23.851538,8.4580555,5.921627,-15.27444,1.5121437,-13.159198,-3.0916388,-8.922398,-1.9416091,-2.1077423,0.3309104,-1.7130594,-3.0881839,-5.585139,-4.9646697,-4.5248795,-3.3669903
1502,38,0.34850186,0.060342003,2290.1190335475103,2082.588419187064,4153.3998849591235,0.12784824430388933,-312.62634,90.286064,7.1312428,24.034416,9.776653,6.5685725,-16.673,0.10099092,-13.128614,-2.223615,-7.2514763,-1.0768805,-5.3699455,0.8350746,-1.054825,-4.3366146,-5.1725655,-3.733582,-4.864825,-2.4639583
1503,38,0.34550226,0.06363181,2267.9207261454694,2093.2160504785456,4092.9835836215652,0.12680176537103327,-310.2562,90.126465,8.573121,22.475494,8.304403,6.326841,-15.985494,0.672044,-13.236127,-1.6168426,-9.065606,-2.1827888,-2.6327424,-0.25803468,-2.1542091,-3.4110193,-5.2359347,-4.720633,-5.147903,-2.917393
1504,38,0.34040195,0.06495836,2299.012546258179,2102.5101155583943,4196.678789924173,0.1271475682686726,-307.00534,85.74428,10.273597,26.054253,11.77091,4.683023,-14.4719515,0.64805883,-12.963187,-3.1913662,-8.141186,-1.8658367,-2.7934132,0.4800431,-1.709728,-3.8886065,-4.9865203,-5.1204424,-5.13997,-3.0286622
1505,38,0.3372897,0.06826845,2253.0835923590766,2075.15613814034,4038.6922452471945,0.12463737936580882,-304.54,88.99728,14.530821,23.856724,8.465211,7.0915294,-14.253572,-1.1714362,-14.295914,-3.0421977,-9.15409,-1.5940887,-3.7008457,-0.566379,-1.2401698,-3.3857157,-5.6627913,-4.4179583,-5.1298637,-2.5701087
1506,38,0.34093538,0.0601287,2184.1834388522443,2063.6077353954524,3950.009448166602,0.12225738619872291,-311.6025,94.134964,8.268524,23.449461,8.600875,5.844796,-13.215066,-1.5094584,-14.484732,-3.5524113,-10.5758915,-0.6796284,-3.541119,-0.95706713,-2.313339,-4.1543746,-5.5377116,-5.2433524,-4.893802,-2.6060157
1507,38,0.3405269,0.07008946,2251.8837559192325,2085.0928620484324,4076.9545138804906,0.1222874313685178,-303.04538,90.441826,9.513917,25.693882,8.294142,4.5084443,-15.760647,3.0177672,-13.748894,-1.3594695,-9.929998,-2.1305358,-3.0073256,-0.37340534,-2.4598136,-2.8010545,-6.183559,-3.949521,-4.968907,-3.0590749
1508,38,0.33503538,0.069634266,2216.1095069335443,2090.9869267932363,4058.296293370864,0.11911303635352168,-304.06625,88.04881,11.935702,26.3034,10.767102,5.5410323,-14.065216,0.52552336,-14.02748,-3.9609814,-10.225072,-2.8217611,-2.1979365,-1.1129858,-1.4463226,-3.498173,-5.6693506,-4.7466564,-5.114771,-3.1574006
1509,38,0.33123985,0.06685232,2111.302338061673,2055.750755643043,3880.484868572223,0.10953920913554567,-317.0182,96.19218,10.676278,25.513237,7.90638,4.398792,-12.882162,1.4027331,-13.237147,-1.1249436,-9.526174,-1.5823557,-1.8873197,0.084646314,-1.8893716,-3.4541457,-6.022839,-4.5087533,-5.441484,-3.0845752
1510,38,0.33452225,0.06634556,2018.3247084936988,1985.7234247497452,3700.8276216016834,0.10892847964638158,-309.3219,101.847176,4.903451,18.4245,10.480391,6.1248446,-13.446524,-2.0625024,-14.284955,-2.6602378,-7.000801,-1.8803042,-5.0092945,-0.3677973,-1.4425822,-5.337927,-5.2954926,-4.964578,-4.744239,-2.8454752
1511,38,0.34596717,0.06125212,2330.165569961699,2123.6085296294395,4239.370198441733,0.13144459443933823,-309.0297,87.36951,10.284202,26.298132,7.9557476,7.318686,-13.89985,0.2324618,-14.14188,-1.1367786,-8.799968,-1.5446912,-3.6600587,1.1616795,-2.057003,-3.254186,-5.214039,-4.161173,-5.078543,-1.8232932
1512,38,0.35405737,0.059491232,2398.288894857006,2115.7547272526904,4282.811602424173,0.14087499848829335,-315.35477,85.1765,11.338151,23.563627,9.132887,7.638572,-13.757141,0.98843014,-13.324781,-1.9235135,-7.9264193,-1.4735389,-4.3520174,-0.18538412,-1.8344213,-3.124698,-5.6229305,-4.190873,-4.670265,-2.322343
1513,38,0.33832878,0.07211248,2183.190217638146,2074.0848409219516,3988.3425497049147,0.11956806005708204,-298.4874,90.556335,11.159996,26.451166,9.082646,4.570997,-12.568968,-1.8316085,-14.481639,-2.541403,-9.7147255,-2.3475575,-3.806274,0.13490577,-2.0657794,-3.8985584,-4.8703623,-4.268689,-5.763316,-2.148544
1514,38,0.33769014,0.06759149,2140.3476276544866,2033.5805809121703,3887.1139951534683,0.1180206393309791,-308.01614,96.945244,8.095289,23.254454,7.960009,5.490388,-13.77963,0.77328265,-14.629762,-1.6088195,-9.144118,-0.8149053,-3.7361014,-0.06540262,-1.5540768,-3.6450233,-5.0003786,-4.4197927,-5.6022277,-2.015693
1515,38,0.34266993,0.07034898,2268.0475654692796,2069.9852084277386,4088.1461128730894,0.12691552129692338,-301.1129,89.88535,9.276657,25.966492,10.077544,7.2770114,-15.943736,0.71787524,-14.015326,-2.4352975,-8.627643,-2.6301165,-3.8504908,1.3581169,-2.3711467,-3.7874918,-5.7142572,-4.282388,-5.566731,-2.3815997
1516,38,0.3355325,0.06175468,2180.4305806342495,2120.039957027961,4069.429559382861,0.11482772590944272,-323.38278,93.05983,10.195551,25.933739,12.763016,5.5686917,-13.729771,1.8847672,-13.822628,-1.490859,-8.572768,-1.9170375,-3.1076384,0.9995718,-1.521486,-3.0894604,-5.601331,-4.0806775,-5.2822037,-2.0144715
1517,38,0.340819,0.06156303,2248.1470618020503,2114.2200955198286,4142.149952985923,0.12170013333252709,-313.6872,91.957214,9.95365,26.407091,11.259857,5.668373,-14.08231,2.6832097,-13.946711,-1.9104223,-8.468118,-2.0165572,-2.9241002,0.565366,-2.6737642,-3.8486352,-5.3405647,-4.2719235,-6.15726,-2.8344347
1518,38,0.3483049,0.061162345,2372.5543749239964,2128.0527131750246,4293.686536664934,0.13684100927583204,-310.41492,87.25284,7.9047093,22.789955,7.9973407,6.865756,-15.314789,-0.60345674,-13.630275,-3.289919,-8.332811,-1.4511935,-4.578009,0.1458693,-2.4694674,-3.5572996,-5.7328286,-4.0690145,-5.6342697,-2.1374815
1519,38,0.34684047,0.0675207,2211.2406731016204,2075.3634186633208,3995.1175087376646,0.12365703759916796,-303.69257,91.85657,11.183353,22.237104,6.504028,5.9031863,-12.269839,-1.0496731,-13.578316,-2.056147,-8.3352995,-1.8022234,-4.8769054,-0.13110174,-2.512543,-4.62369,-4.257284,-3.9299014,-6.4733276,-2.0162034
1520,38,0.33639863,0.060809817,2178.48856173572,2094.093290064129,4035.4089317676085,0.1163966884553986,-316.02676,91.192444,7.1288652,25.43831,11.678043,5.2303767,-16.608194,0.1778212,-13.20026,-3.0720038,-8.419766,-2.1549213,-3.3071456,-0.4703948,-1.2579607,-4.0325594,-6.2686567,-4.7166734,-3.5110917,-3.0272465
1521,38,0.33874035,0.069240466,2173.0916637387863,2044.4016848610477,4043.296384073263,0.11613100601054567,-332.28522,91.918564,10.955009,20.412756,12.648176,3.877864,-13.148202,-1.17478,-11.73083,-2.3458898,-9.272747,-1.4901981,-2.2996612,-2.0080593,-2.2126234,-4.880956,-5.3567233,-4.289366,-4.234755,-3.0676181
1522,39,0.39118207,0.036579467,2360.7290082142135,2142.0182753592817,4440.0731514851,0.12717950307178794,-367.9687,81.52898,16.381643,37.906178,9.68964,-1.4899347,-8.156302,-6.33105,-8.789384,8.029587,-11.010315,6.1382923,1.2431389,3.6587179,-3.1700144,0.79230523,-3.6330914,2.116131,-2.898411,6.178379
1523,39,0.4128511,0.030571641,2301.6608866713154,2174.23828247169,4449.039763931889,0.11844486201141641,-375.16937,83.35618,16.722734,39.650414,9.348605,-0.9867502,-6.3520794,-6.6620064,-7.502029,7.0179105,-10.571884,5.665071,1.7486644,4.567033,-2.5061176,1.6823124,-2.1470454,2.7490184,-2.6117554,5.049669
1524,39,0.4339858,0.026095966,2285.5889951181807,2212.9569498498286,4524.264309059356,0.1123173480432469,-393.21832,86.6708,19.522991,37.49101,11.499338,2.1686707,-8.410898,-5.7423215,-6.24445,7.804132,-8.047817,5.4329643,2.010462,3.746589,0.101165935,2.0788205,-3.0941212,2.3152676,-3.2015302,5.775388
1525,39,0.40314633,0.031014618,2435.670607096571,2166.6826683729582,4561.080753102022,0.13284273413312694,-383.2095,80.05594,21.261494,35.233517,8.821558,-3.0086424,-9.637857,-2.5471737,-5.7772646,5.210833,-8.154136,6.0255337,2.1125178,5.622368,-2.6481905,1.9633889,-3.4651363,3.6972296,-2.6585832,5.0441194
1526,39,0.38936183,0.03475567,2508.8390004231774,2173.884990629696,4653.017697171899,0.13848574611793732,-370.07745,71.63778,18.557934,37.83559,10.143624,-2.094109,-8.00464,-6.7663584,-6.011319,7.279794,-10.778847,5.7075677,3.7237296,3.856522,-3.2247689,1.7815979,-4.038192,1.9240785,-1.7490264,4.781012
